421, 2,  8/26/2002
-2.18 0.7191 
-2.07 0.7188 
-1.97 0.7181 
-1.86 0.7189 
-1.75 0.7188 
-1.64 0.7192 
-1.53 0.7191 
-1.42 0.7192 
-1.31 0.7189 
-1.20 0.7182 
-1.09 0.7192 
-0.98 0.7191 
-0.87 0.7185 
-0.76 0.7188 
-0.65 0.7177 
-0.54 0.7182 
-0.43 0.7185 
-0.32 0.7183 
-0.22 0.7190 
-0.11 0.7193 
0.00 0.7196 
0.11 0.7336 
0.22 0.7192 
0.33 0.7190 
0.44 0.7203 
0.55 0.7226 
0.66 0.7253 
0.77 0.7275 
0.88 0.7302 
0.99 0.7335 
1.10 0.7373 
1.21 0.7434 
1.32 0.7488 
1.43 0.7560 
1.53 0.7631 
1.64 0.7694 
1.75 0.7772 
1.86 0.7861 
1.97 0.7949 
2.08 0.8024 
2.19 0.8106 
2.30 0.8193 
2.41 0.8286 
2.52 0.8364 
2.63 0.8451 
2.74 0.8532 
2.85 0.8617 
2.96 0.8690 
3.07 0.8777 
3.18 0.8841 
3.28 0.8917 
3.39 0.8980 
3.50 0.9059 
3.61 0.9119 
3.72 0.9189 
3.83 0.9248 
3.94 0.9310 
4.05 0.9367 
4.16 0.9427 
4.27 0.9483 
4.38 0.9535 
4.49 0.9584 
4.60 0.9632 
4.71 0.9676 
4.82 0.9723 
4.93 0.9759 
5.03 0.9799 
5.14 0.9843 
5.25 0.9883 
5.36 0.9921 
5.47 0.9950 
5.58 0.9987 
5.69 1.0016 
5.80 1.0059 
5.91 1.0085 
6.02 1.0118 
6.13 1.0136 
6.24 1.0174 
6.35 1.0202 
6.46 1.0229 
6.57 1.0245 
6.68 1.0271 
6.78 1.0297 
6.89 1.0324 
7.00 1.0350 
7.11 1.0370 
7.22 1.0375 
7.33 1.0404 
7.44 1.0413 
7.55 1.0435 
7.66 1.0446 
7.77 1.0469 
7.88 1.0481 
7.99 1.0500 
8.10 1.0513 
8.21 1.0529 
8.32 1.0542 
8.43 1.0557 
8.53 1.0562 
8.64 1.0583 
8.75 1.0586 
8.86 1.0598 
8.97 1.0617 
9.08 1.0626 
9.19 1.0626 
9.30 1.0650 
9.41 1.0660 
9.52 1.0659 
9.63 1.0670 
9.74 1.0683 
9.85 1.0697 
9.96 1.0699 
10.07 1.0709 
10.18 1.0716 
10.28 1.0720 
10.39 1.0724 
10.50 1.0731 
10.61 1.0736 
10.72 1.0743 
10.83 1.0744 
10.94 1.0755 
11.05 1.0757 
11.16 1.0769 
11.27 1.0770 
11.38 1.0776 
11.49 1.0780 
11.60 1.0773 
11.71 1.0792 
11.82 1.0780 
11.93 1.0787 
12.03 1.0803 
12.14 1.0811 
12.25 1.0801 
12.36 1.0810 
12.47 1.0816 
12.58 1.0812 
12.69 1.0818 
12.80 1.0825 
12.91 1.0828 
13.02 1.0832 
13.13 1.0830 
13.24 1.0835 
13.35 1.0841 
13.46 1.0839 
13.57 1.0840 
13.68 1.0840 
13.78 1.0842 
13.89 1.0846 
14.00 1.0844 
14.11 1.0842 
14.22 1.0846 
14.33 1.0849 
14.44 1.0847 
14.55 1.0844 
14.66 1.0845 
14.77 1.0845 
14.88 1.0838 
14.99 1.0844 
15.10 1.0842 
15.21 1.0840 
15.32 1.0849 
15.43 1.0841 
15.53 1.0846 
15.64 1.0849 
15.75 1.0849 
15.86 1.0847 
15.97 1.0850 
16.08 1.0852 
16.19 1.0852 
16.30 1.0849 
16.41 1.0848 
16.52 1.0846 
16.63 1.0851 
16.74 1.0849 
16.85 1.0851 
16.96 1.0845 
17.07 1.0849 
17.18 1.0851 
17.28 1.0852 
17.39 1.0843 
17.50 1.0845 
17.61 1.0846 
17.72 1.0848 
17.83 1.0843 
17.94 1.0846 
18.05 1.0844 
18.16 1.0842 
18.27 1.0845 
18.38 1.0837 
18.49 1.0835 
18.60 1.0843 
18.71 1.0831 
18.82 1.0827 
18.93 1.0828 
19.03 1.0828 
19.14 1.0823 
19.25 1.0832 
19.36 1.0818 
19.47 1.0824 
19.58 1.0822 
19.69 1.0823 
19.80 1.0816 
19.91 1.0815 
20.02 1.0824 
20.13 1.0812 
20.24 1.0816 
20.35 1.0809 
20.46 1.0812 
20.57 1.0813 
20.68 1.0811 
20.78 1.0811 
20.89 1.0815 
21.00 1.0811 
21.11 1.0806 
21.22 1.0798 
21.33 1.0798 
21.44 1.0804 
21.55 1.0809 
21.66 1.0796 
21.77 1.0803 
21.88 1.0794 
21.99 1.0794 
22.10 1.0800 
22.21 1.0789 
22.32 1.0792 
22.43 1.0792 
22.53 1.0797 
22.64 1.0787 
22.75 1.0785 
22.86 1.0791 
22.97 1.0775 
23.08 1.0784 
23.19 1.0783 
23.30 1.0772 
23.41 1.0775 
23.52 1.0766 
23.63 1.0768 
23.74 1.0766 
23.85 1.0767 
23.96 1.0775 
24.07 1.0770 
24.18 1.0761 
24.28 1.0756 
24.39 1.0755 
24.50 1.0760 
24.61 1.0751 
24.72 1.0745 
24.83 1.0750 
24.94 1.0742 
25.05 1.0740 
25.16 1.0747 
25.27 1.0744 
25.38 1.0743 
25.49 1.0744 
25.60 1.0745 
25.71 1.0740 
25.82 1.0731 
25.93 1.0735 
26.03 1.0730 
26.14 1.0736 
26.25 1.0729 
26.36 1.0722 
26.47 1.0726 
26.58 1.0726 
26.69 1.0719 
26.80 1.0718 
26.91 1.0713 
27.02 1.0715 
27.13 1.0710 
27.24 1.0715 
27.35 1.0706 
27.46 1.0706 
27.57 1.0707 
27.68 1.0704 
27.78 1.0700 
27.89 1.0695 
28.00 1.0698 
28.11 1.0696 
28.22 1.0689 
28.33 1.0693 
28.44 1.0685 
28.55 1.0683 
28.66 1.0682 
28.77 1.0682 
28.88 1.0686 
28.99 1.0682 
29.10 1.0679 
29.21 1.0682 
29.32 1.0673 
29.43 1.0670 
29.53 1.0665 
29.64 1.0667 
29.75 1.0668 
29.86 1.0670 
29.97 1.0663 
30.08 1.0666 
30.19 1.0658 
30.30 1.0662 
30.41 1.0660 
30.52 1.0657 
30.63 1.0657 
30.74 1.0651 
30.85 1.0648 
30.96 1.0652 
31.07 1.0655 
31.18 1.0650 
31.28 1.0644 
31.39 1.0640 
31.50 1.0637 
31.61 1.0644 
31.72 1.0640 
31.83 1.0630 
31.94 1.0636 
32.05 1.0630 
32.16 1.0631 
32.27 1.0629 
32.38 1.0631 
32.49 1.0626 
32.60 1.0631 
32.71 1.0619 
32.82 1.0620 
32.93 1.0622 
33.03 1.0615 
33.14 1.0616 
33.25 1.0621 
33.36 1.0615 
33.47 1.0602 
33.58 1.0611 
33.69 1.0608 
33.80 1.0601 
33.91 1.0602 
34.02 1.0595 
34.13 1.0602 
34.24 1.0600 
34.35 1.0595 
34.46 1.0601 
34.57 1.0604 
34.68 1.0599 
34.78 1.0595 
34.89 1.0593 
35.00 1.0590 
35.11 1.0591 
35.22 1.0587 
35.33 1.0570 
35.44 1.0578 
35.55 1.0582 
35.66 1.0576 
35.77 1.0573 
35.88 1.0578 
35.99 1.0578 
36.10 1.0575 
36.21 1.0571 
36.32 1.0568 
36.43 1.0564 
36.53 1.0558 
36.64 1.0567 
36.75 1.0564 
36.86 1.0564 
36.97 1.0557 
37.08 1.0561 
37.19 1.0561 
37.30 1.0562 
37.41 1.0552 
37.52 1.0543 
37.63 1.0545 
37.74 1.0547 
37.85 1.0547 
37.96 1.0554 
38.07 1.0543 
38.18 1.0543 
38.28 1.0539 
38.39 1.0540 
38.50 1.0538 
38.61 1.0538 
38.72 1.0533 
38.83 1.0524 
38.94 1.0524 
39.05 1.0524 
39.16 1.0526 
39.27 1.0528 
39.38 1.0520 
39.49 1.0520 
39.60 1.0513 
39.71 1.0522 
39.82 1.0518 
39.93 1.0518 
40.03 1.0517 
40.14 1.0505 
40.25 1.0508 
40.36 1.0500 
40.47 1.0504 
40.58 1.0511 
40.69 1.0501 
40.80 1.0497 
40.91 1.0498 
41.02 1.0495 
41.13 1.0498 
41.24 1.0490 
41.35 1.0487 
41.46 1.0491 
41.57 1.0487 
41.68 1.0485 
41.78 1.0484 
